index,Player,#,Nation,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp_x,Att_x,Cmp%_x,PrgP,Carries,PrgC,Att_x,Succ,SoTA,GA,Saves,Save%,PSxG,Cmp_y,Att_y,Cmp%_y,Att (GK),Thr,Launch%,AvgLen,Att_y,Launch%,AvgLen,Opp,Stp,Stp%,#OPA,AvgDist,Clr,Recov,home,game_id
8,Javier Manquillo,19.0,es ESP,RB,27-213,90,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,41.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,25.0,36.0,69.4,1.0,16.0,0.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,4.0,6.0,1,140
9,Joe Willock,28.0,eng ENG,CM,22-106,90,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.1,0.1,0.1,5.0,0.0,26.0,35.0,74.3,7.0,25.0,4.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,6.0,8.0,1,140
10,Joelinton,7.0,br BRA,"FW,RM",25-112,90,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,45.0,2.0,1.0,0.0,0.0,0.0,0.1,5.0,0.0,21.0,33.0,63.6,4.0,25.0,1.0,3.0,3.0,,,,,,,,,,,,,,,,,,,,,3.0,2.0,1,140
11,Jonjo Shelvey,8.0,eng ENG,CM,29-280,90,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,60.0,0.0,0.0,0.0,0.1,0.1,0.1,7.0,0.0,38.0,55.0,69.1,6.0,29.0,0.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,1.0,3.0,1,140
12,Martin Dúbravka,1.0,sk SVK,GK,32-323,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,17.0,34.0,50.0,0.0,15.0,0.0,0.0,0.0,1.0,0.0,1.0,100.0,0.2,10.0,25.0,40.0,21.0,0.0,57.1,42.1,13.0,100.0,65.2,12.0,1.0,8.3,2.0,14.0,1.0,0.0,1,140
13,Miguel Almirón,24.0,py PAR,RM,27-297,84,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,38.0,3.0,0.0,1.0,0.3,0.3,0.0,5.0,0.0,18.0,24.0,75.0,3.0,22.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,24.0,49.0,1,140
0,14 Players,,,,,990,0.0,0.0,0.0,0.0,10.0,1.0,1.0,0.0,509.0,15.0,10.0,20.0,0.6,0.6,0.5,18.0,0.0,277.0,396.0,69.9,31.0,254.0,8.0,13.0,7.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0,140
1,Ashley Westwood,18.0,eng ENG,CM,31-247,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,0.0,2.0,1.0,0.0,0.0,0.2,2.0,0.0,44.0,57.0,77.2,11.0,36.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0,140
2,Charlie Taylor,3.0,eng ENG,LB,28-077,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,0.0,2.0,2.0,0.0,0.0,0.1,1.0,0.0,34.0,51.0,66.7,5.0,29.0,3.0,7.0,2.0,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0,140
3,Chris Wood,9.0,nz NZL,FW,29-362,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,17.0,24.0,70.8,3.0,12.0,0.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,1.0,5.0,0,140
4,Connor Roberts,14.0,wls WAL,RB,26-072,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,7.0,85.7,3.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,8.0,0,140
5,Dwight McNeil,11.0,eng ENG,LM,22-012,90,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,43.0,3.0,2.0,3.0,0.0,0.0,0.1,2.0,0.0,22.0,32.0,68.8,0.0,27.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,13.0,0,140
6,James Tarkowski,5.0,eng ENG,CB,29-015,90,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,61.0,1.0,1.0,7.0,0.2,0.2,0.0,1.0,0.0,31.0,45.0,68.9,4.0,22.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,1.0,7.0,0,140
7,Jay Rodriguez,19.0,eng ENG,RM,32-128,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,100.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0,140
8,Josh Brownhill,8.0,eng ENG,CM,25-350,90,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,48.0,2.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,27.0,39.0,69.2,2.0,23.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,2.0,5.0,0,140
9,Jóhann Berg Guðmundsson,7.0,is ISL,RM,31-038,79,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,43.0,7.0,0.0,0.0,0.1,0.1,0.0,3.0,0.0,21.0,29.0,72.4,1.0,30.0,2.0,3.0,2.0,,,,,,,,,,,,,,,,,,,,,4.0,4.0,0,140
10,Matthew Lowton,2.0,eng ENG,RB,32-178,74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,1.0,2.0,0.0,0.0,0.0,0.1,2.0,0.0,25.0,35.0,71.4,2.0,19.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,5.0,4.0,0,140
11,Matěj Vydra,27.0,cz CZE,FW,29-217,59,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.1,0.1,0.0,1.0,0.0,4.0,4.0,100.0,0.0,8.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,2.0,8.0,0,140
12,Maxwel Cornet,20.0,ci CIV,FW,25-068,31,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,9.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,1.0,5.0,20.0,0.0,5.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,5.0,0.0,0,140
13,Nathan Collins,22.0,ie IRL,CB,20-218,90,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,49.0,0.0,1.0,5.0,0.0,0.0,0.0,1.0,0.0,28.0,38.0,73.7,0.0,25.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,1.0,3.0,0,140
14,Nick Pope,1.0,eng ENG,GK,29-229,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,15.0,28.0,53.6,0.0,16.0,0.0,0.0,0.0,4.0,1.0,3.0,75.0,0.6,11.0,24.0,45.8,22.0,1.0,81.8,48.8,6.0,100.0,59.8,17.0,2.0,11.8,7.0,23.6,21.0,58.0,0,140
0,13 Players,,,,,990,1.0,1.0,0.0,0.0,14.0,4.0,4.0,0.0,488.0,12.0,7.0,16.0,1.6,1.6,1.3,26.0,2.0,228.0,358.0,63.7,30.0,259.0,21.0,20.0,12.0,,,,,,,,,,,,,,,,,,,,,0.0,5.0,1,141
1,Adam Armstrong,9.0,eng ENG,FW,24-297,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,50.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1,141
2,Alex McCarthy,1.0,eng ENG,GK,32-001,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,17.0,70.6,0.0,10.0,0.0,0.0,0.0,4.0,1.0,3.0,75.0,1.0,1.0,6.0,16.7,12.0,6.0,41.7,37.5,5.0,20.0,17.2,10.0,0.0,0.0,0.0,,0.0,4.0,1,141
3,Armando Broja,18.0,al ALB,FW,20-085,80,1.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,32.0,0.0,1.0,2.0,1.0,1.0,0.0,4.0,1.0,10.0,14.0,71.4,0.0,22.0,3.0,5.0,3.0,,,,,,,,,,,,,,,,,,,,,1.0,7.0,1,141
4,Che Adams,10.0,sct SCO,FW,25-144,90,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,31.0,0.0,0.0,1.0,0.3,0.3,0.2,2.0,0.0,15.0,19.0,78.9,2.0,20.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1,141
5,James Ward-Prowse,8.0,eng ENG,CM,27-033,90,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,59.0,1.0,1.0,1.0,0.1,0.1,0.0,2.0,0.0,29.0,49.0,59.2,4.0,25.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,5.0,1,141
6,Kyle Walker-Peters,2.0,eng ENG,LB,24-235,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,29.0,41.0,70.7,4.0,25.0,3.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,1.0,8.0,1,141
7,Lyanco,4.0,br BRA,CB,24-306,90,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,44.0,1.0,1.0,4.0,0.1,0.1,0.1,5.0,0.0,17.0,30.0,56.7,3.0,21.0,1.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,0.0,11.0,1,141
8,Mohamed Elyounoussi,24.0,no NOR,LM,27-122,7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,33.3,0.0,4.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,2.0,6.0,1,141
9,Mohammed Salisu,22.0,gh GHA,CB,22-231,90,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,49.0,1.0,2.0,1.0,0.0,0.0,0.1,1.0,0.0,23.0,39.0,59.0,3.0,16.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,5.0,5.0,1,141
10,Nathan Redmond,11.0,eng ENG,RM,27-273,90,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,2.0,0.0,2.0,0.0,0.0,0.6,4.0,1.0,25.0,40.0,62.5,4.0,34.0,4.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,5.0,6.0,1,141
11,Nathan Tella,23.0,ng NGA,LM,22-152,83,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,39.0,1.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,10.0,21.0,47.6,2.0,27.0,3.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,3.0,8.0,1,141
12,Oriol Romeu,6.0,es ESP,CM,30-071,90,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,48.0,4.0,0.0,1.0,0.0,0.0,0.1,1.0,0.0,25.0,37.0,67.6,5.0,23.0,0.0,4.0,3.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1,141
13,Valentino Livramento,21.0,eng ENG,RB,19-022,90,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,61.0,1.0,1.0,2.0,0.1,0.1,0.2,2.0,0.0,31.0,46.0,67.4,3.0,32.0,5.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,17.0,65.0,1,141
0,14 Players,,,,,990,1.0,1.0,0.0,0.0,14.0,4.0,2.0,0.0,574.0,21.0,6.0,12.0,1.7,1.7,1.4,22.0,1.0,321.0,461.0,69.6,30.0,300.0,10.0,8.0,6.0,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0,141
1,Aaron Connolly,7.0,ie IRL,FW,21-310,36,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8.0,0.0,0.0,1.0,0.0,0.0,0.1,1.0,0.0,5.0,6.0,83.3,1.0,6.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,6.0,0,141
2,Dan Burn,33.0,eng ENG,CB,29-209,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,29.0,47.0,61.7,4.0,30.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,3.0,4.0,0,141
3,Enock Mwepu,12.0,zm ZAM,"CM,CB",23-337,90,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,56.0,3.0,0.0,3.0,0.4,0.4,0.0,4.0,0.0,21.0,43.0,48.8,4.0,34.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0,141
4,Jakub Moder,15.0,pl POL,CM,22-241,13,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,9.0,1.0,0.0,0.0,0.1,0.1,0.7,2.0,1.0,3.0,6.0,50.0,1.0,4.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,4.0,7.0,0,141
5,Joël Veltman,34.0,nl NED,CB,29-323,77,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,58.0,5.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,33.0,45.0,73.3,4.0,17.0,0.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,1.0,9.0,0,141
6,Leandro Trossard,11.0,be BEL,"FW,CM",27-000,90,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,40.0,0.0,1.0,1.0,0.1,0.1,0.1,2.0,0.0,18.0,30.0,60.0,1.0,25.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,2.0,4.0,0,141
7,Marc Cucurella,3.0,es ESP,WB,23-135,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,4.0,0.0,0.0,0.0,0.0,0.3,3.0,0.0,49.0,62.0,79.0,5.0,36.0,2.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,3.0,0,141
8,Neal Maupay,9.0,fr FRA,FW,25-112,90,1.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,27.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,14.0,21.0,66.7,1.0,15.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,4.0,0,141
9,Pascal Groß,13.0,de GER,CM,30-172,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,1.0,0.0,0.0,0.0,0.0,0.1,3.0,0.0,23.0,26.0,88.5,4.0,18.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,6.0,4.0,0,141
10,Robert Sánchez,1.0,es ESP,GK,24-016,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,48.0,47.9,0.0,26.0,0.0,0.0,0.0,4.0,1.0,3.0,75.0,1.3,4.0,26.0,15.4,38.0,2.0,42.1,35.7,10.0,100.0,62.7,12.0,0.0,0.0,2.0,20.8,5.0,5.0,0,141
11,Shane Duffy,24.0,ie IRL,CB,29-337,90,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,61.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,42.0,51.0,82.4,2.0,32.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,3.0,4.0,0,141
12,Solly March,20.0,eng ENG,WB,27-137,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,8.0,11.0,72.7,2.0,7.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0,141
13,Tariq Lamptey,2.0,gh GHA,WB,21-065,62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,3.0,0.0,1.0,0.0,0.0,0.1,1.0,0.0,12.0,19.0,63.2,0.0,15.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,4.0,0,141
14,Yves Bissouma,8.0,ml MLI,CM,25-096,90,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,60.0,2.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0,41.0,46.0,89.1,1.0,35.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,24.0,57.0,0,141
0,14 Players,,,,,990,0.0,0.0,0.0,0.0,3.0,1.0,2.0,0.0,482.0,21.0,10.0,15.0,0.1,0.1,0.1,5.0,0.0,254.0,362.0,70.2,10.0,231.0,14.0,15.0,10.0,,,,,,,,,,,,,,,,,,,,,0.0,5.0,1,142
1,Adama Traoré,37.0,es ESP,"RW,FW",25-313,88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11.0,19.0,57.9,1.0,18.0,4.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,0.0,3.0,1,142
2,Conor Coady,16.0,eng ENG,CB,28-282,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,16.0,20.0,80.0,0.0,15.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,5.0,1,142
3,Francisco Trincão,11.0,pt POR,FW,21-340,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,1.0,3.0,1,142
4,Hwang Hee-chan,26.0,kr KOR,LW,25-312,78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,1.0,1.0,0.0,0.0,0.0,0.1,1.0,0.0,14.0,20.0,70.0,0.0,17.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1,142
5,José Sá,1.0,pt POR,GK,28-321,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,33.0,51.5,0.0,19.0,0.0,0.0,0.0,4.0,1.0,3.0,75.0,1.3,3.0,18.0,16.7,25.0,5.0,52.0,45.2,8.0,62.5,46.5,23.0,2.0,8.7,3.0,16.1,3.0,11.0,1,142
6,João Moutinho,28.0,pt POR,CM,35-087,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,9.0,66.7,0.0,3.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1,142
7,Ki-Jana Hoever,2.0,nl NED,WB,19-320,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,2.0,6.0,1,142
8,Leander Dendoncker,32.0,be BEL,CM,26-233,90,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,47.0,2.0,0.0,6.0,0.1,0.1,0.0,0.0,0.0,26.0,32.0,81.3,0.0,19.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,2.0,12.0,1,142
9,Max Kilman,23.0,eng ENG,CB,24-195,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,26.0,34.0,76.5,1.0,18.0,0.0,4.0,3.0,,,,,,,,,,,,,,,,,,,,,5.0,8.0,1,142
10,Nélson Semedo,22.0,pt POR,"RM,WB",28-018,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,28.0,41.0,68.3,4.0,31.0,3.0,3.0,2.0,,,,,,,,,,,,,,,,,,,,,4.0,7.0,1,142
11,Rayan Aït-Nouri,3.0,dz ALG,"LM,WB",20-181,89,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,62.0,8.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,33.0,48.0,68.8,1.0,26.0,2.0,3.0,2.0,,,,,,,,,,,,,,,,,,,,,8.0,1.0,1,142
12,Raúl Jiménez,9.0,mx MEX,FW,30-213,90,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,39.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,19.0,26.0,73.1,2.0,21.0,2.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,4.0,6.0,1,142
13,Romain Saïss,27.0,ma MAR,CB,31-253,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,20.0,30.0,66.7,0.0,15.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,2.0,1,142
14,Rúben Neves,8.0,pt POR,CM,24-266,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,48.0,79.2,1.0,29.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,29.0,69.0,1,142
0,14 Players,,,,,990,1.0,1.0,0.0,0.0,17.0,4.0,2.0,0.0,794.0,15.0,9.0,8.0,2.7,2.7,0.9,30.0,2.0,579.0,700.0,82.7,86.0,417.0,20.0,12.0,8.0,,,,,,,,,,,,,,,,,,,,,0.0,6.0,0,142
1,Alex Oxlade-Chamberlain,15.0,eng ENG,AM,28-111,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,75.0,1.0,2.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0,142
2,Alisson,1.0,br BRA,GK,29-063,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,20.0,23.0,87.0,0.0,14.0,0.0,0.0,0.0,1.0,0.0,1.0,100.0,0.3,0.0,2.0,0.0,21.0,7.0,9.5,23.0,2.0,0.0,15.5,6.0,0.0,0.0,4.0,26.2,0.0,4.0,0,142
3,Andrew Robertson,26.0,sct SCO,LB,27-268,90,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,89.0,3.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,64.0,85.0,75.3,11.0,39.0,2.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,4.0,0,142
4,Diogo Jota,20.0,pt POR,"FW,AM",25-000,81,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,43.0,0.0,0.0,1.0,1.1,1.1,0.0,2.0,0.0,26.0,34.0,76.5,4.0,21.0,2.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0,142
5,Divock Origi,27.0,be BEL,FW,26-230,23,1.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,17.0,0.0,0.0,0.0,0.5,0.5,0.0,1.0,0.0,6.0,10.0,60.0,0.0,9.0,0.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,0.0,11.0,0,142
6,Fabinho,3.0,br BRA,"CM,DM",28-042,90,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,79.0,2.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,62.0,70.0,88.6,6.0,43.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,1.0,12.0,0,142
7,James Milner,7.0,eng ENG,RW,35-334,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,2.0,0,142
8,Jordan Henderson,14.0,eng ENG,RM,31-170,67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,54.0,77.8,6.0,21.0,3.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,2.0,0,142
9,Joël Matip,32.0,cm CMR,CB,30-118,90,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,95.0,3.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,79.0,86.0,91.9,11.0,57.0,6.0,4.0,3.0,,,,,,,,,,,,,,,,,,,,,0.0,6.0,0,142
10,Mohamed Salah,11.0,eg EGY,RW,29-172,89,0.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,42.0,0.0,1.0,0.0,0.2,0.2,0.5,3.0,1.0,20.0,29.0,69.0,1.0,26.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,3.0,10.0,0,142
11,Sadio Mané,10.0,sn SEN,LW,29-238,90,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,47.0,2.0,0.0,1.0,0.3,0.3,0.0,4.0,0.0,25.0,37.0,67.6,7.0,33.0,3.0,3.0,2.0,,,,,,,,,,,,,,,,,,,,,2.0,6.0,0,142
12,Thiago Alcántara,6.0,es ESP,"LM,DM",30-237,90,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,106.0,2.0,2.0,1.0,0.7,0.7,0.1,5.0,0.0,81.0,94.0,86.2,16.0,62.0,0.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,1.0,3.0,0,142
13,Trent Alexander-Arnold,66.0,eng ENG,RB,23-058,90,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,89.0,1.0,2.0,2.0,0.1,0.1,0.3,6.0,0.0,63.0,78.0,80.8,15.0,35.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,5.0,0,142
14,Virgil van Dijk,4.0,nl NED,CB,30-149,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,88.0,95.0,92.6,8.0,55.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,7.0,71.0,0,142
0,14 Players,,,,,990,1.0,0.0,0.0,0.0,11.0,4.0,3.0,0.0,372.0,15.0,11.0,8.0,0.8,0.8,0.6,20.0,1.0,173.0,266.0,65.0,21.0,177.0,8.0,13.0,4.0,,,,,,,,,,,,,,,,,,,,,0.0,2.0,1,143
1,Craig Cathcart,15.0,nir NIR,CB,32-301,90,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,33.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,16.0,18.0,88.9,0.0,15.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,6.0,1,143
2,Cucho,29.0,co COL,"LW,DM",22-228,45,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,23.0,0.0,2.0,0.0,0.2,0.2,0.3,7.0,1.0,12.0,20.0,60.0,0.0,16.0,3.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,0.0,6.0,1,143
